policy_id,driver_age,gender,vehicle_age,annual_mileage,territory,prior_claims_3yrs,current_claim_count
3529,53,F,4,28900,rural,2,0
3530,84,M,5,16619,urban,0,0
3531,76,F,17,10659,urban,1,0
3532,30,M,17,15669,suburban,0,1
3533,43,M,19,27144,rural,1,0
3534,37,M,9,17305,rural,0,0
3535,72,F,0,22062,urban,0,0
3536,70,M,20,15469,urban,1,0
3537,39,M,8,21015,urban,0,0
3538,53,M,6,12039,urban,0,0
3539,95,M,3,21903,urban,1,0
3540,23,M,5,9900,urban,0,0
3541,19,M,9,15347,suburban,1,1
3542,27,M,6,15073,urban,0,0
3543,18,F,0,17066,suburban,0,0
3544,41,F,9,15131,urban,3,0
3545,22,M,1,9225,urban,0,0
3546,58,F,5,14644,suburban,0,0
3547,28,F,10,14352,urban,0,0
3548,60,M,3,24476,rural,0,0
3549,74,M,8,22284,suburban,0,0
3550,39,M,4,21901,suburban,0,0
3551,31,M,7,20469,suburban,1,0
3552,30,M,3,8909,urban,0,0
3553,74,F,5,18928,urban,2,0
3554,42,F,15,23186,rural,0,0
3555,38,M,10,22825,rural,0,0
3556,45,M,7,19960,rural,0,0
3557,54,F,14,15042,urban,0,0
3558,78,M,27,15753,urban,1,0
3559,20,M,20,14735,rural,0,0
3560,60,M,1,14079,suburban,0,1
3561,36,M,9,23015,urban,0,0
3562,94,M,18,10292,urban,0,0
3563,49,M,5,21923,suburban,0,0
3564,50,M,3,16381,suburban,0,0
3565,17,F,3,25251,rural,0,0
3566,40,M,4,15849,urban,0,0
3567,67,F,3,26316,suburban,1,1
3568,59,F,9,13154,urban,0,0
3569,45,M,7,12535,rural,0,1
3570,21,M,10,17370,suburban,0,0
3571,76,M,10,11636,urban,1,0
3572,75,F,5,27367,suburban,1,0
3573,60,F,9,15467,suburban,1,0
3574,16,F,7,17778,urban,0,0
3575,76,F,7,16123,urban,0,0
3576,34,F,4,12456,suburban,0,0
3577,59,M,1,16680,urban,0,0
3578,78,F,1,14163,urban,0,0
3579,46,M,18,16805,urban,1,0
3580,17,M,0,17807,suburban,0,0
3581,37,F,16,14270,urban,0,0
3582,65,M,3,17255,urban,0,0
3583,43,F,4,29430,suburban,0,0
3584,22,F,2,8464,urban,0,0
3585,16,M,5,8805,urban,1,0
3586,77,F,5,14388,suburban,2,0
3587,16,M,8,12533,urban,1,0
3588,95,F,3,17869,urban,0,0
3589,60,M,9,21334,urban,0,1
3590,40,F,10,21945,urban,1,1
3591,35,M,9,19818,suburban,0,0
3592,59,F,17,35644,rural,0,0
3593,26,F,3,10799,urban,0,0
3594,45,M,1,17153,urban,0,0
3595,48,F,8,16639,urban,0,0
3596,55,M,7,31127,rural,0,0
3597,33,F,3,18861,suburban,0,0
3598,52,F,6,23918,suburban,0,0
3599,44,M,9,15202,suburban,0,0
3600,62,F,18,7803,urban,0,0
3601,38,F,4,14295,suburban,1,0
3602,36,F,20,9177,urban,0,0
3603,52,F,0,23241,rural,0,0
3604,53,M,16,18844,suburban,1,0
3605,17,F,4,14981,suburban,1,0
3606,52,F,4,19413,urban,0,1
3607,42,M,5,13746,urban,0,0
3608,34,M,2,20896,urban,0,0
3609,27,M,4,21568,urban,0,0
3610,43,M,3,18167,suburban,0,0
3611,47,F,18,10764,urban,0,0
3612,50,M,20,12719,suburban,0,0
3613,73,M,7,14909,suburban,0,0
3614,25,F,3,31134,rural,0,0
3615,61,F,15,20186,urban,0,0
3616,42,F,5,11846,urban,0,0
3617,27,M,9,17740,rural,0,0
3618,17,F,10,21384,suburban,1,0
3619,30,F,0,9829,suburban,0,0
3620,48,M,8,15251,urban,0,0
3621,70,F,3,15750,suburban,0,0
3622,60,F,1,17562,suburban,0,0
3623,36,M,7,21541,suburban,0,0
3624,60,M,9,20182,rural,0,0
3625,25,M,14,23905,suburban,1,0
3626,44,F,27,18170,suburban,0,0
3627,58,F,8,16089,urban,0,0
3628,58,F,3,16610,urban,0,0
3629,64,M,7,20164,rural,0,0
3630,27,F,10,12706,suburban,0,0
3631,33,M,8,14276,urban,1,0
3632,59,F,6,13860,rural,1,0
3633,27,F,1,7998,suburban,0,0
3634,46,M,21,14955,urban,1,0
3635,30,F,7,30744,rural,0,0
3636,59,F,10,8640,urban,0,0
3637,46,F,2,14330,suburban,1,0
3638,53,F,0,19747,suburban,1,1
3639,70,F,0,17401,urban,0,1
3640,68,F,6,13056,urban,1,0
3641,65,M,8,16769,suburban,0,0
3642,33,M,8,14584,rural,0,1
3643,53,F,1,24488,suburban,0,0
3644,16,M,1,14020,urban,0,1
3645,78,F,8,16970,suburban,0,0
3646,65,M,3,16128,urban,0,0
3647,74,F,19,11438,urban,2,0
3648,30,F,7,12575,urban,1,0
3649,41,F,1,29941,rural,1,0
3650,78,F,6,14734,urban,1,1
3651,52,M,1,25269,suburban,0,0
3652,28,F,2,20998,suburban,2,0
3653,41,M,2,23596,suburban,0,0
3654,91,M,2,14375,suburban,1,0
3655,20,M,3,17383,rural,0,1
3656,32,F,1,20586,suburban,0,0
3657,35,M,2,18502,suburban,0,0
3658,75,M,5,18981,suburban,0,1
3659,54,F,14,13480,suburban,0,0
3660,73,F,0,22300,rural,0,0
3661,29,F,1,17802,urban,0,1
3662,28,F,1,12557,suburban,0,0
3663,79,M,8,16901,urban,0,0
3664,31,M,5,22587,suburban,1,0
3665,67,F,8,16823,suburban,1,0
3666,21,F,4,11587,urban,1,0
3667,80,F,0,12388,suburban,0,0
3668,31,F,3,20771,suburban,1,0
3669,73,M,5,14650,suburban,0,0
3670,76,M,3,20290,urban,0,0
3671,64,M,16,23245,urban,1,0
3672,68,M,10,22963,urban,0,1
3673,33,M,4,22594,suburban,1,0
3674,81,F,12,15303,urban,1,0
3675,54,F,6,22539,suburban,0,0
3676,22,F,3,19872,urban,1,0
3677,44,M,4,20420,urban,0,0
3678,58,M,9,22469,urban,1,0
3679,32,F,3,27235,suburban,0,0
3680,48,M,16,18882,suburban,0,1
3681,40,M,4,15480,suburban,1,0
3682,38,M,4,22731,rural,0,0
3683,54,M,3,15276,urban,0,0
3684,27,F,8,19899,urban,1,0
3685,37,M,18,8100,suburban,0,0
3686,74,F,3,16162,urban,1,0
3687,48,M,4,17249,suburban,0,0
3688,18,F,13,15298,suburban,0,0
3689,32,F,8,16258,suburban,1,0
3690,36,M,5,16661,suburban,1,0
3691,59,F,2,24035,suburban,0,0
3692,55,M,3,30075,suburban,0,0
3693,38,M,3,18279,suburban,1,0
3694,88,M,9,24327,suburban,0,0
3695,47,F,2,22339,suburban,0,0
3696,42,M,4,19793,suburban,0,0
3697,27,M,5,13993,urban,0,0
3698,40,F,4,19419,suburban,0,0
3699,19,F,8,12692,suburban,0,1
3700,41,F,10,17294,rural,0,0
3701,54,M,5,20401,suburban,0,0
3702,48,M,2,15635,suburban,0,0
3703,37,F,10,13879,urban,0,0
3704,43,M,1,25199,rural,0,0
3705,54,M,11,26582,rural,0,0
3706,18,M,4,15881,suburban,1,0
3707,44,M,19,8207,suburban,0,0
3708,19,F,10,10689,suburban,0,1
3709,73,M,16,16645,urban,0,1
3710,63,M,1,17110,urban,0,0
3711,29,F,6,11575,suburban,0,0
3712,26,M,10,17525,suburban,0,0
3713,70,M,29,15405,suburban,1,0
3714,35,F,0,20989,urban,1,0
3715,68,F,1,19385,suburban,0,0
3716,31,F,9,18196,suburban,0,0
3717,61,M,9,10873,suburban,1,0
3718,58,M,14,28457,suburban,0,0
3719,59,F,6,12521,suburban,0,0
3720,22,F,8,8816,urban,0,0
3721,78,M,18,25529,suburban,0,0
3722,42,M,7,13350,urban,0,0
3723,71,F,3,15402,urban,2,0
3724,21,M,3,12245,rural,1,0
3725,27,M,15,16689,urban,0,1
3726,69,F,3,15805,urban,1,0
3727,30,F,1,20972,suburban,1,0
3728,70,M,6,19687,suburban,2,0
3729,75,M,0,11249,suburban,0,0
3730,55,M,8,22092,rural,0,0
3731,21,F,0,12443,suburban,1,1
3732,93,F,18,21855,suburban,1,0
3733,89,M,12,15834,rural,0,0
3734,70,M,3,19314,suburban,1,0
3735,56,F,5,19328,suburban,0,0
3736,43,M,3,13575,rural,0,0
3737,81,M,0,12477,urban,0,0
3738,80,M,8,21693,rural,0,0
3739,44,M,5,11211,urban,0,0
3740,88,M,12,13951,suburban,0,0
3741,30,F,10,15591,urban,1,0
3742,50,F,3,14668,urban,0,0
3743,58,F,3,16302,urban,0,0
3744,69,M,2,14030,urban,1,0
3745,34,M,3,16153,urban,0,0
3746,58,F,9,24960,suburban,0,0
3747,40,F,29,14758,urban,0,1
3748,45,M,5,8396,urban,0,1
3749,71,F,9,16345,suburban,0,0
3750,41,M,8,11991,urban,0,0
3751,73,M,8,12871,urban,0,0
3752,62,F,19,19715,suburban,0,0
3753,59,M,12,9699,suburban,0,1
3754,23,M,20,10048,urban,0,0
3755,30,M,3,15597,urban,0,0
3756,27,M,5,10707,suburban,0,0
3757,64,F,1,8271,urban,1,0
3758,23,F,3,13741,urban,0,0
3759,70,F,12,20424,suburban,1,0
3760,63,F,6,14043,rural,1,0
3761,61,F,3,10182,suburban,0,0
3762,21,F,4,14891,urban,1,0
3763,32,M,1,17678,rural,0,0
3764,36,F,8,13408,urban,0,0
3765,44,M,0,28435,rural,0,0
3766,74,F,2,16158,urban,0,0
3767,55,F,3,16923,rural,0,0
3768,30,M,8,14568,urban,0,0
3769,38,F,5,12430,urban,0,0
3770,78,F,4,21087,suburban,0,0
3771,24,M,3,15906,suburban,0,0
3772,35,F,5,13678,urban,0,0
3773,31,F,0,12004,suburban,0,0
3774,21,M,3,17645,suburban,0,0
3775,27,F,4,13509,suburban,0,0
3776,45,M,4,20873,suburban,1,0
3777,51,M,13,17032,urban,0,0
3778,76,F,3,10522,suburban,0,0
3779,17,M,5,13345,urban,0,0
3780,75,F,19,14058,urban,0,0
3781,22,M,7,11954,suburban,0,0
3782,93,M,2,17267,suburban,0,0
3783,25,F,8,16779,urban,0,0
3784,39,M,11,13193,rural,1,0
3785,28,M,8,13417,urban,0,0
3786,77,F,5,21953,suburban,0,0
3787,91,F,3,20611,urban,1,0
3788,54,F,0,27088,rural,0,0
3789,78,F,4,27143,suburban,0,0
3790,33,F,4,18885,rural,0,0
3791,50,F,5,12674,suburban,1,0
3792,35,M,0,15673,urban,0,0
3793,22,F,9,14872,suburban,0,0
3794,61,M,1,15804,urban,0,0
3795,66,F,10,19280,suburban,0,0
3796,33,M,0,12831,suburban,0,0
3797,74,M,19,21004,rural,0,1
3798,72,F,4,8662,suburban,1,1
3799,52,M,4,14183,urban,0,0
3800,31,F,24,25445,suburban,0,0
3801,31,M,10,11370,suburban,2,0
3802,78,M,8,21576,rural,1,0
3803,22,M,9,10539,urban,1,0
3804,56,F,0,6463,suburban,0,0
3805,38,F,4,10845,urban,0,0
3806,64,M,10,9592,urban,0,0
3807,59,M,7,11283,suburban,1,0
3808,32,M,2,23007,urban,1,0
3809,29,M,6,19317,suburban,1,0
3810,21,F,1,16284,rural,0,0
3811,18,F,1,8724,urban,0,0
3812,24,F,1,23691,rural,0,0
3813,35,F,10,17529,urban,1,0
3814,57,M,24,12623,urban,1,0
3815,48,M,4,19348,rural,1,0
3816,18,F,7,22957,suburban,0,0
3817,37,F,10,13342,urban,0,0
3818,62,F,19,30641,rural,3,0
3819,37,F,5,14138,suburban,0,0
3820,77,M,3,18338,rural,0,0
3821,65,F,3,13516,suburban,0,0
3822,61,F,13,13994,suburban,1,0
3823,72,M,3,12881,urban,2,0
3824,76,F,7,26593,suburban,0,0
3825,16,F,3,12446,urban,0,0
3826,44,F,0,16477,urban,1,0
3827,45,F,16,14030,suburban,1,1
3828,45,F,1,16173,urban,0,0
3829,18,F,1,13238,suburban,0,0
3830,35,F,7,15004,suburban,0,0
3831,90,M,2,11984,urban,0,0
3832,20,M,1,16974,suburban,0,0
3833,50,M,22,12978,urban,1,0
3834,35,F,5,14500,rural,1,0
3835,17,F,18,18785,suburban,0,0
3836,19,F,0,18872,suburban,1,0
3837,64,M,7,17038,urban,1,0
3838,35,F,3,27726,rural,0,0
3839,18,F,2,18263,urban,0,0
3840,19,M,1,24781,suburban,1,2
3841,19,M,3,18627,urban,0,0
3842,37,M,9,17740,urban,0,0
3843,70,M,10,16155,suburban,1,0
3844,69,M,10,12680,suburban,0,0
3845,59,M,8,16111,urban,1,0
3846,42,M,8,23607,rural,0,0
3847,31,M,5,9868,urban,0,0
3848,49,F,11,16350,suburban,1,0
3849,60,F,0,10667,suburban,0,0
3850,25,M,6,15489,urban,0,1
3851,29,F,5,18195,urban,0,0
3852,18,M,6,15876,urban,0,0
3853,36,F,6,10873,suburban,0,0
3854,18,M,7,11616,suburban,0,0
3855,89,M,3,19843,suburban,1,0
3856,93,M,8,14464,urban,0,0
3857,16,F,9,11732,urban,3,0
3858,31,M,14,13553,urban,1,0
3859,37,F,8,11565,urban,0,0
3860,93,F,19,20449,urban,2,0
3861,74,M,6,20394,suburban,0,1
3862,20,F,8,16536,suburban,1,0
3863,17,M,0,9727,suburban,2,0
3864,60,F,10,10420,rural,0,0
3865,83,F,2,16596,rural,0,0
3866,19,F,18,21220,suburban,0,0
3867,56,F,2,14889,suburban,0,1
3868,75,F,3,22193,rural,1,0
3869,64,M,0,17342,suburban,0,0
3870,23,M,1,30953,rural,2,0
3871,92,F,5,9796,suburban,0,0
3872,23,F,15,11988,urban,0,0
3873,19,M,15,16129,urban,0,0
3874,60,M,8,28454,suburban,1,0
3875,16,M,0,19193,rural,0,0
3876,47,F,0,15330,urban,0,0
3877,24,M,14,18227,urban,0,0
3878,47,M,12,19504,urban,0,0
3879,74,F,20,27698,suburban,0,0
3880,46,F,3,8463,urban,0,0
3881,34,F,6,10881,urban,0,0
3882,74,M,5,11314,urban,0,0
3883,19,F,2,7798,suburban,0,0
3884,36,M,17,16505,suburban,1,0
3885,24,F,10,10044,urban,0,1
3886,32,F,2,13824,urban,2,0
3887,24,F,19,14266,urban,0,0
3888,45,F,3,19058,suburban,0,0
3889,75,F,12,25247,suburban,1,0
3890,38,M,7,21204,suburban,1,0
3891,64,M,19,26471,rural,0,0
3892,22,F,3,17963,suburban,0,0
3893,26,M,14,17202,suburban,0,0
3894,70,F,8,18191,suburban,0,0
3895,29,F,17,27771,urban,0,0
3896,42,F,10,9201,urban,0,0
3897,28,F,6,13636,urban,0,1
3898,17,F,19,12332,urban,0,0
3899,35,M,4,11429,urban,0,0
3900,48,F,14,18210,suburban,0,0
3901,26,F,7,17046,suburban,0,0
3902,40,F,1,18148,rural,0,0
3903,44,F,4,20198,suburban,0,0
3904,48,F,1,18136,suburban,0,0
3905,32,F,4,14256,suburban,0,0
3906,84,F,2,13141,suburban,0,0
3907,75,F,15,12792,urban,0,0
3908,58,F,1,18391,urban,0,0
3909,56,M,8,20216,suburban,0,0
3910,21,M,20,27114,rural,1,0
3911,53,M,0,30802,rural,1,0
3912,68,F,8,16496,suburban,0,1
3913,50,F,9,26757,rural,0,0
3914,56,M,3,22836,suburban,0,0
3915,47,M,5,19394,urban,0,0
3916,42,F,8,19401,suburban,0,0
3917,31,M,10,18319,suburban,0,0
3918,75,F,4,18080,suburban,0,1
3919,59,F,7,11910,rural,0,0
3920,56,F,2,19790,urban,1,0
3921,52,M,2,12445,suburban,1,0
3922,59,M,25,13125,urban,1,0
3923,39,M,5,22057,suburban,2,0
3924,90,F,6,6421,urban,1,0
3925,39,M,1,14213,urban,0,0
3926,48,F,8,5775,urban,0,0
3927,58,M,1,26296,suburban,0,0
3928,51,F,8,21906,suburban,0,0
3929,42,F,7,16249,urban,0,0
3930,78,F,11,21137,suburban,0,0
3931,34,M,4,14865,suburban,0,0
3932,46,F,11,14382,suburban,0,0
3933,81,F,19,17523,urban,1,0
3934,69,F,0,27035,suburban,0,0
3935,25,M,8,25998,suburban,0,0
3936,16,F,0,22382,rural,1,0
3937,54,M,1,18151,urban,0,0
3938,58,M,14,32392,rural,1,0
3939,63,M,10,18753,suburban,1,1
3940,38,M,7,18089,urban,1,0
3941,83,M,1,13035,urban,0,0
3942,58,M,5,8887,urban,2,0
3943,100,M,8,7443,suburban,0,0
3944,62,M,0,12436,suburban,0,0
3945,76,F,9,8805,suburban,0,0
3946,39,F,7,13420,urban,0,0
3947,43,F,3,14113,urban,0,0
3948,46,F,7,6319,suburban,0,1
3949,53,F,0,10806,urban,0,0
3950,34,F,6,21044,urban,0,0
3951,57,F,0,20520,rural,0,0
3952,63,F,4,21605,suburban,1,0
3953,17,M,3,14372,suburban,2,0
3954,23,M,9,7672,urban,0,0
3955,53,M,2,14719,urban,0,0
3956,71,M,14,13688,urban,1,0
3957,66,M,17,14034,urban,0,0
3958,78,M,2,20321,rural,0,0
3959,56,M,7,11604,suburban,0,0
3960,69,F,11,19436,suburban,2,0
3961,67,M,6,17452,urban,0,0
3962,26,F,9,18910,suburban,0,0
3963,49,F,5,14104,urban,0,0
3964,39,F,3,20020,urban,1,0
3965,59,M,20,18819,urban,2,0
3966,44,F,9,22011,rural,1,0
3967,33,M,4,14056,urban,2,0
3968,55,M,0,13810,rural,0,0
3969,56,F,13,20755,suburban,0,0
3970,41,F,5,20924,suburban,0,0
3971,71,F,0,16416,suburban,0,0
3972,36,M,5,15007,suburban,1,0
3973,69,M,16,25227,rural,0,0
3974,73,F,10,11961,urban,0,0
3975,31,M,3,13053,urban,0,1
3976,41,F,7,13860,urban,0,0
3977,67,M,2,21894,suburban,1,0
3978,34,M,23,17709,urban,0,0
3979,23,F,5,11150,urban,1,0
3980,49,M,5,14325,urban,0,0
3981,42,F,15,20367,urban,1,0
3982,60,F,1,17365,rural,0,0
3983,46,M,7,26503,rural,1,0
3984,37,F,7,20904,suburban,0,0
3985,66,M,5,22640,suburban,1,0
3986,78,F,7,17683,urban,0,0
3987,60,M,0,26351,suburban,0,0
3988,70,M,2,12210,suburban,0,0
3989,69,M,3,15829,urban,1,0
3990,76,M,0,17581,urban,0,0
3991,36,F,4,24276,suburban,0,0
3992,28,F,13,16934,suburban,0,0
3993,17,M,7,30673,rural,0,0
3994,63,F,2,19463,urban,0,0
3995,71,F,0,11232,urban,0,0
3996,64,M,10,28088,rural,0,0
3997,22,F,17,17710,urban,0,0
3998,23,F,16,15155,urban,1,1
3999,64,F,3,18761,suburban,0,1
4000,42,M,20,13696,suburban,1,0
4001,20,F,5,13479,urban,0,0
4002,25,F,13,11061,urban,0,1
4003,39,M,2,10460,urban,0,0
4004,36,F,13,14735,suburban,0,0
4005,28,F,7,11589,urban,1,0
4006,59,F,4,20646,suburban,0,0
4007,56,M,1,20403,suburban,0,0
4008,58,F,3,14124,urban,1,0
4009,31,M,3,9923,urban,1,0
4010,51,M,9,23354,suburban,0,0
4011,78,F,0,26631,rural,0,0
4012,62,F,16,17702,urban,1,0
4013,69,M,8,15202,urban,0,0
4014,58,M,3,13219,rural,0,0
4015,30,M,6,18470,urban,0,0
4016,58,F,11,14560,suburban,0,0
4017,61,F,0,10843,rural,0,0
4018,33,F,4,17771,rural,1,0
4019,64,M,8,12954,suburban,2,0
4020,29,M,6,18874,suburban,0,0
4021,41,M,2,24059,suburban,0,0
4022,69,M,3,11702,urban,0,0
4023,62,F,0,13246,urban,0,0
4024,20,M,2,19758,suburban,0,0
4025,58,M,7,19788,suburban,0,0
4026,49,M,6,10684,urban,0,0
4027,21,M,0,16545,rural,3,0
4028,40,F,0,10881,rural,0,0
4029,66,F,6,11569,rural,0,0
4030,41,F,9,5868,urban,0,0
4031,23,M,3,12226,urban,0,0
4032,78,F,4,18472,urban,0,0
4033,50,F,15,12042,suburban,0,0
4034,78,M,9,23569,urban,0,0
4035,50,M,18,14717,urban,0,0
4036,63,M,9,24685,urban,1,0
4037,33,M,6,23033,suburban,2,0
4038,44,M,0,23408,urban,0,1
4039,43,F,2,21299,rural,0,0
4040,21,F,13,17571,rural,0,0
4041,93,F,1,21294,rural,0,0
4042,49,M,1,11033,suburban,0,0
4043,70,F,5,16288,suburban,0,0
4044,29,F,3,17152,urban,0,0
4045,63,M,2,12966,urban,1,0
4046,49,F,7,29386,suburban,0,0
4047,17,F,4,13758,suburban,1,0
4048,59,F,1,13859,rural,0,0
4049,48,M,6,12216,urban,1,2
4050,43,F,3,11743,urban,0,0
4051,19,F,19,23770,urban,1,0
4052,36,M,4,8317,suburban,0,1
4053,28,M,16,17935,urban,0,0
4054,64,F,17,14837,urban,0,0
4055,21,F,9,15748,rural,0,0
4056,47,F,9,25125,suburban,1,0
4057,19,F,9,16523,rural,0,1
4058,22,M,8,21908,rural,1,2
4059,21,M,3,13900,suburban,1,0
4060,60,M,12,14189,urban,0,0
4061,67,M,16,16637,urban,0,0
4062,60,M,20,14495,urban,0,0
4063,44,F,12,18024,suburban,1,0
4064,21,F,10,15654,suburban,1,0
4065,16,F,1,20318,suburban,0,0
4066,29,M,5,24866,suburban,0,0
4067,40,F,1,11841,urban,0,0
4068,48,M,7,16606,suburban,0,0
4069,69,M,0,17260,urban,0,0
4070,22,F,7,18363,suburban,0,0
4071,29,M,4,23835,suburban,0,0
4072,35,M,26,18103,urban,0,1
4073,66,F,11,23917,rural,0,0
4074,78,M,6,17025,urban,3,0
4075,72,M,3,20726,urban,2,0
4076,23,F,1,7054,urban,0,0
4077,42,F,6,14420,suburban,0,0
4078,64,F,9,16843,suburban,1,0
4079,58,F,8,15051,suburban,0,1
4080,73,M,8,9466,urban,0,0
4081,60,F,5,8011,suburban,1,0
4082,74,F,4,11900,urban,0,0
4083,39,F,4,13925,urban,0,1
4084,37,M,10,17713,suburban,1,0
4085,74,M,15,17126,urban,1,0
4086,49,F,2,20262,suburban,1,0
4087,50,F,22,20014,suburban,0,0
4088,34,M,3,11295,urban,0,0
4089,22,F,3,19328,urban,0,0
4090,94,M,21,18548,suburban,0,0
4091,37,M,3,13598,suburban,0,0
4092,60,F,10,8537,urban,1,1
4093,37,M,2,15652,urban,0,0
4094,70,F,2,16468,suburban,0,1
4095,51,M,14,23439,rural,0,0
4096,53,M,11,13558,urban,0,0
4097,17,F,11,18401,suburban,0,0
4098,78,M,20,12188,urban,1,0
4099,19,M,10,15035,urban,1,0
4100,34,M,6,20363,urban,1,0
4101,64,M,10,13879,urban,1,0
4102,60,M,8,13842,urban,0,0
4103,91,M,3,18083,urban,0,0
4104,22,M,18,15985,suburban,3,0
4105,20,M,9,17402,suburban,1,0
4106,16,M,5,27431,suburban,1,0
4107,44,F,7,10542,urban,0,0
4108,66,M,0,8765,urban,0,0
4109,22,F,0,14551,urban,0,0
4110,47,F,6,13787,urban,0,0
4111,18,M,0,21999,rural,0,0
4112,31,F,4,13356,urban,1,0
4113,47,F,1,24493,urban,0,0
4114,28,M,6,18069,suburban,0,0
4115,76,M,5,17530,urban,1,0
4116,28,M,1,15386,urban,0,0
4117,43,F,3,13776,rural,0,0
4118,34,F,5,21218,urban,0,1
4119,61,F,10,18793,urban,1,0
4120,45,F,0,18735,urban,0,1
4121,20,F,1,20727,urban,2,0
4122,57,M,3,7966,urban,0,1
4123,57,F,4,11387,suburban,0,0
4124,46,F,4,15698,suburban,0,0
4125,62,F,9,16091,suburban,1,1
4126,78,F,10,8231,urban,1,0
4127,51,F,3,22641,suburban,0,0
4128,46,M,4,20026,suburban,0,0
4129,70,F,10,19683,urban,0,0
4130,98,F,14,26975,rural,1,0
4131,42,M,3,10495,suburban,0,1
4132,67,M,0,19024,urban,0,0
4133,33,M,1,15650,suburban,0,0
4134,69,M,3,17114,urban,0,0
4135,63,M,8,24628,rural,0,0
4136,37,F,9,21905,suburban,0,0
4137,70,M,12,23374,suburban,0,0
4138,75,F,1,22737,suburban,0,0
4139,36,M,3,13429,urban,0,1
4140,61,F,1,16396,urban,2,0
4141,77,F,6,11445,urban,0,0
4142,67,F,7,15049,suburban,0,0
4143,41,M,1,17559,urban,1,0
4144,79,M,8,15379,urban,0,0
4145,19,F,4,14309,suburban,0,0
4146,25,M,10,15301,urban,1,1
4147,99,M,2,21173,suburban,0,0
4148,47,M,27,25477,rural,0,0
4149,76,M,7,10585,urban,0,0
4150,77,F,3,20773,suburban,0,0
4151,33,F,23,15372,urban,1,0
4152,37,M,4,7830,urban,1,0
4153,77,F,1,3929,urban,0,0
4154,39,F,1,14988,urban,0,0
4155,29,M,1,22161,rural,1,0
4156,74,M,16,10598,urban,0,0
4157,16,F,2,20717,urban,0,0
4158,36,F,14,16046,urban,0,0
4159,24,M,8,23427,suburban,0,0
4160,18,F,5,19742,rural,0,0
4161,53,M,2,11833,urban,0,0
4162,73,M,0,13011,urban,0,0
4163,69,F,4,23687,urban,0,1
4164,59,M,8,10549,urban,0,0
4165,32,F,4,9088,urban,1,0
4166,28,M,20,20648,urban,1,0
4167,48,F,7,18513,urban,0,0
4168,78,F,1,17643,suburban,1,0
4169,19,F,9,15065,rural,0,0
4170,77,F,11,20748,suburban,1,1
4171,32,F,3,15950,suburban,0,0
4172,74,M,5,19814,suburban,0,0
4173,58,M,10,12549,urban,0,0
4174,75,F,10,18093,suburban,1,0
4175,91,F,10,12102,urban,1,1
4176,74,F,1,14279,suburban,0,0
4177,75,M,22,9436,suburban,0,0
4178,51,M,6,15137,urban,0,0
4179,57,F,12,10069,urban,0,0
4180,55,F,10,15295,urban,0,2
4181,31,M,0,16547,urban,2,0
4182,33,F,1,17155,urban,0,0
4183,51,M,8,15218,urban,0,0
4184,24,F,11,11151,urban,0,0
4185,16,F,11,13408,urban,0,0
4186,68,F,4,24629,rural,1,0
4187,28,F,1,15778,urban,1,1
4188,16,M,17,18876,suburban,1,1
4189,65,M,7,18360,urban,0,0
4190,72,F,13,9124,urban,0,0
4191,28,M,3,16011,urban,0,0
4192,57,F,3,15971,suburban,0,0
4193,57,F,9,7705,urban,0,0
4194,38,M,15,8063,suburban,0,0
4195,32,F,0,12612,urban,0,0
4196,46,M,1,15695,suburban,0,1
4197,31,F,16,16353,urban,1,0
4198,63,F,5,25366,suburban,0,0
4199,31,M,20,18770,rural,0,0
4200,17,F,2,8543,suburban,1,0
4201,53,F,2,13221,urban,0,1
4202,55,M,20,13925,urban,0,1
4203,63,M,9,17678,urban,1,0
4204,46,F,6,19112,suburban,0,0
4205,51,M,14,19790,urban,0,0
4206,59,M,1,22899,rural,0,0
4207,17,M,4,29639,rural,0,0
4208,24,M,8,15179,urban,0,0
4209,74,F,3,4666,urban,0,1
4210,72,F,7,21242,urban,1,0
4211,40,M,9,10227,urban,0,0
4212,63,F,4,20318,suburban,0,0
4213,33,M,5,6161,urban,1,1
4214,22,M,7,13169,suburban,0,0
4215,17,M,4,24579,suburban,1,0
4216,28,F,2,15402,suburban,0,0
4217,71,F,4,32795,rural,2,0
4218,53,F,7,16471,urban,0,0
4219,32,F,9,15961,suburban,1,0
4220,97,M,22,14227,urban,1,0
4221,61,M,14,11949,urban,0,0
4222,64,M,12,32430,rural,0,0
4223,21,M,11,17828,suburban,1,0
4224,21,M,8,19016,rural,0,0
4225,64,F,20,15102,urban,0,0
4226,38,F,1,19432,suburban,0,0
4227,31,F,0,22508,rural,2,0
4228,27,M,19,24530,rural,0,0
4229,60,F,7,10108,rural,0,0
4230,70,M,1,18486,suburban,0,0
4231,52,M,5,10082,urban,0,0
4232,36,M,8,15387,urban,0,0
4233,76,F,0,19922,urban,1,0
4234,63,F,3,18302,urban,0,0
4235,50,M,1,18648,suburban,0,1
4236,32,M,1,23520,suburban,0,0
4237,65,F,7,17161,urban,0,0
4238,75,F,4,21749,rural,0,0
4239,25,M,26,13861,suburban,1,0
4240,51,M,19,20156,suburban,1,0
4241,75,F,3,19702,suburban,0,0
4242,50,F,5,19738,suburban,1,0
4243,71,F,6,11794,urban,0,0
4244,92,M,30,15731,suburban,0,0
4245,75,F,8,19097,rural,0,0
4246,30,M,8,7571,urban,0,0
4247,23,M,3,18406,urban,0,0
